PROVINCIA,COMARCA,LOCALIDAD,CÓD. CENTRO,NOMBRE CENTRO,NIVEL,CURSO,% VOTOS VALENCIANO,% VOTOS CASTELLANO
PROVÍNCIA,COMARCA,LOCALITAT,CODI CENTRE,NOM DEL CENTRE,NIVELL,CURS,% VOTS VALENCIÀ,% VOTS CASTELLÀ
Castelló,El Baix Maestrat,SANT MATEU,12004400,IES MAESTRAT,ESO,1ESO,100,0
Castelló,El Baix Maestrat,SANT MATEU,12004400,IES MAESTRAT,ESO,2ESO,"98,11","1,89"
Castelló,El Baix Maestrat,SANT MATEU,12004400,IES MAESTRAT,ESO,3ESO,"86,05","13,95"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004606,CENTRE PRIVAT RAMIRO IZQUIERDO,ESO,1ESO,"19,57","80,43"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004606,CENTRE PRIVAT RAMIRO IZQUIERDO,ESO,2ESO,"29,55","70,45"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004606,CENTRE PRIVAT RAMIRO IZQUIERDO,ESO,3ESO,"17,95","82,05"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004931,CENTRE PRIVAT DIOCESANO MATER DEI,ESO,1ESO,"4,44","95,56"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004931,CENTRE PRIVAT DIOCESANO MATER DEI,ESO,2ESO,"4,65","95,35"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12004931,CENTRE PRIVAT DIOCESANO MATER DEI,ESO,3ESO,"2,5","97,5"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12005261,IES MATILDE SALVADOR,ESO,1ESO,"57,58","42,42"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12005261,IES MATILDE SALVADOR,ESO,2ESO,"58,93","41,07"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12005261,IES MATILDE SALVADOR,ESO,3ESO,"69,23","30,77"
Castelló,La Plana Alta,BENICÀSSIM,12005283,IES VIOLANT DE CASALDUCH,ESO,1ESO,"81,25","18,75"
Castelló,La Plana Alta,BENICÀSSIM,12005283,IES VIOLANT DE CASALDUCH,ESO,2ESO,"64,37","35,63"
Castelló,La Plana Alta,BENICÀSSIM,12005283,IES VIOLANT DE CASALDUCH,ESO,3ESO,"63,74","36,26"
Castelló,La Plana Baixa,BETXÍ,12005349,CENTRE PRIVAT TORRENOVA,ESO,1ESO,0,100
Castelló,La Plana Baixa,BETXÍ,12005349,CENTRE PRIVAT TORRENOVA,ESO,2ESO,0,100
Castelló,La Plana Baixa,BETXÍ,12005349,CENTRE PRIVAT TORRENOVA,ESO,3ESO,"7,14","92,86"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12005374,IES JUAN BAUTISTA PORCAR,ESO,1ESO,"81,93","18,07"
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12005374,IES JUAN BAUTISTA PORCAR,ESO,2ESO,80,20
Castelló,La Plana Alta,CASTELLÓ DE LA PLANA,12005374,IES JUAN BAUTISTA PORCAR,ESO,3ESO,"81,33","18,67"
Castelló,La Plana Baixa,BETXÍ,12005441,CENTRE PRIVAT MIRALVENT,ESO,1ESO,"9,52","90,48"
Castelló,La Plana Baixa,BETXÍ,12005441,CENTRE PRIVAT MIRALVENT,ESO,2ESO,0,100
Castelló,La Plana Baixa,BETXÍ,12005441,CENTRE PRIVAT MIRALVENT,ESO,3ESO,0,100
Castelló,L'Alt Maestrat,BENASSAL,12005507,IES PERE-ENRIC BARREDA I EDO,ESO,1ESO,"91,67","8,33"
Castelló,L'Alt Maestrat,BENASSAL,12005507,IES PERE-ENRIC BARREDA I EDO,ESO,2ESO,100,0
Castelló,L'Alt Maestrat,BENASSAL,12005507,IES PERE-ENRIC BARREDA I EDO,ESO,3ESO,"92,86","7,14"
Castelló,La Plana Alta,CABANES,12005519,SECCIÓ DE L'IES LA VALL D'ALBA A CABANES,ESO,1ESO,"83,33","16,67"
Castelló,La Plana Alta,CABANES,12005519,SECCIÓ DE L'IES LA VALL D'ALBA A CABANES,ESO,2ESO,"83,33","16,67"
Castelló,La Plana Alta,CABANES,12005519,SECCIÓ DE L'IES LA VALL D'ALBA A CABANES,ESO,3ESO,100,0
Castelló,El Baix Maestrat,PENÍSCOLA,12005520,IES ALFRED AYZA,ESO,1ESO,"76,92","23,08"
Castelló,El Baix Maestrat,PENÍSCOLA,12005520,IES ALFRED AYZA,ESO,2ESO,"68,75","31,25"
Castelló,El Baix Maestrat,PENÍSCOLA,12005520,IES ALFRED AYZA,ESO,3ESO,"78,13","21,88"
Castelló,La Plana Alta,TORREBLANCA,12005532,IES EL PRAT,ESO,1ESO,"93,02","6,98"
Castelló,La Plana Alta,TORREBLANCA,12005532,IES EL PRAT,ESO,2ESO,"92,86","7,14"
Castelló,La Plana Alta,TORREBLANCA,12005532,IES EL PRAT,ESO,3ESO,"97,06","2,94"
Castelló,La Plana Alta,VALL D'ALBA,12005544,IES LA VALL D'ALBA,ESO,1ESO,"79,49","20,51"
